,latitud,longitud,property_rooms,property_surface_total,property_type_Departamento,property_type_PH
114760,-34.5833344,-58.4053114,3.0,60.0,1,0
37284,-34.603297,-58.455649,1.0,50.0,1,0
35528,-34.573241,-58.491479,3.0,135.0,1,0
430510,-34.6261675,-58.5020476,4.0,111.0,0,1
408452,-34.6244677,-58.4445993,4.0,87.0,1,0
452281,-34.5856837,-58.3889669,4.0,100.0,1,0
174684,-34.6228141,-58.4796933,2.0,40.0,1,0
295219,-34.5410099,-58.4739227,1.0,47.0,1,0
96307,-34.5887429,-58.4207631,2.0,53.0,1,0
244638,-34.6201657,-58.3886668,3.0,52.0,1,0
300609,-34.6058596,-58.4229046,2.0,66.0,1,0
150431,-34.630413,-58.466815,3.0,70.0,1,0
74906,-34.6141666,-58.3891465,2.0,41.0,1,0
405713,-34.595003,-58.4996617,5.0,242.8,0,0
428437,-34.6031011,-58.3994998,5.0,71.0,1,0
261992,-34.5880423,-58.4149301,1.0,20.0,1,0
101132,-34.6098682,-58.5042628,3.0,75.9,1,0
421979,-34.6276494964,-58.4637286312,4.0,160.0,1,0
220067,-34.5656433,-58.4491457,1.0,24.0,1,0
444397,-34.6374321,-58.4693287,4.0,116.0,0,1
153343,-34.5956038,-58.3908777,5.0,146.0,1,0
248220,-34.5642345,-58.4627126,4.0,203.0,1,0
168056,-34.6168954,-58.4414313,1.0,34.0,1,0
434071,-34.5674865,-58.4684846,2.0,46.0,1,0
329808,-34.5660562928,-58.4629352366,2.0,33.0,1,0
58028,-34.6232819,-58.3756682,1.0,46.0,1,0
211356,-34.6381199,-58.5098209,3.0,71.0,0,1
168209,-34.6167248,-58.383489,1.0,31.0,1,0
415492,-34.5469717,-58.4687244,3.0,100.0,0,1
411177,-34.6114534526,-58.4025478363,4.0,85.0,1,0
360529,-34.6165822,-58.4686994,1.0,32.0,1,0
39788,-34.5912409,-58.4119594,2.0,47.0,1,0
204197,-34.6295525,-58.4263391,3.0,98.2,1,0
423014,-34.6288613,-58.4722395,3.0,44.3,1,0
399487,-34.63205,-58.497568,2.0,36.0,1,0
272253,-34.6156062,-58.4135275,2.0,92.0,1,0
188295,-34.5841849,-58.4432077,3.0,97.0,1,0
170531,-34.6325859436,-58.4525526926,4.0,133.0,1,0
152374,-34.5977,-58.440938,4.0,122.0,1,0
175928,-34.597154,-58.3781835,3.0,45.0,1,0
213189,-34.616983,-58.375871,2.0,58.0,0,1
275496,-34.5955061,-58.4014588,3.0,65.0,1,0
322632,-34.6063569,-58.4059524,2.0,52.0,1,0
147645,-34.5537562,-58.4589504,2.0,47.0,1,0
174896,-34.5897929,-58.5122033,3.0,68.0,0,1
51898,-34.6132077483,-58.4355198078,2.0,111.0,1,0
430698,-34.5920470907,-58.4425395727,1.0,32.0,1,0
61978,-34.566766,-58.431673,4.0,125.0,1,0
83712,-34.590219141317085,-58.45072425923361,3.0,152.0,1,0
167257,-34.5908577,-58.3994593,4.0,190.0,1,0
123135,-34.6074488,-58.3991021,2.0,31.0,1,0
228122,-34.6080057629,-58.4509294009,2.0,45.0,1,0
9451,-34.5861741,-58.4443052,2.0,51.0,1,0
304677,-34.5955037,-58.4284039,4.0,84.0,1,0
98910,-34.5471604456,-58.462965619,2.0,50.0,1,0
266524,-34.559723,-58.4612379,1.0,36.0,1,0
252920,-34.5839581,-58.4006651,3.0,121.3,1,0
431339,-34.5667614,-58.4890472,2.0,54.0,0,1
295737,-34.5443643,-58.4799533,2.0,42.0,1,0
70435,-34.592748156439676,-58.455430814715406,2.0,42.0,1,0
8206,-34.5608149,-58.4871151,2.0,44.0,0,1
44354,-34.5991252,-58.5004296,3.0,62.0,1,0
347457,-34.61858,-58.42974,3.0,78.0,1,0
136221,-34.5878904,-58.3964777,5.0,135.0,1,0
83813,-34.5806512,-58.4317927,2.0,59.0,1,0
98320,-34.6158328,-58.5087965,5.0,247.0,0,1
350048,-34.6221674,-58.4336686,3.0,69.9,1,0
45407,-34.5755988,-58.4859723,2.0,51.0,1,0
375845,-34.5864238,-58.3999571,3.0,66.0,1,0
167173,-34.5903416,-58.4170376,3.0,77.0,1,0
294116,-34.62839,-58.52588,4.0,115.0,0,1
400258,-34.6038208799,-58.4606324593,2.0,44.0,1,0
429113,-34.576936,-58.457463,1.0,33.0,1,0
221280,-34.6537785,-58.4104241,3.0,225.0,0,0
25701,-34.6281122,-58.4558889,3.0,96.0,1,0
208079,-34.590493055542424,-58.45061687873576,3.0,90.0,1,0
327782,-34.6031618,-58.46655,2.0,74.0,1,0
333976,-34.5948318,-58.4198205,3.0,95.0,1,0
133822,-34.6006877,-58.5143934,2.0,70.0,1,0
295826,-34.6179288,-58.3772833,2.0,58.0,1,0
154459,-34.5624168471,-58.4680735639,2.0,57.0,1,0
66527,-34.590619,-58.4141335,2.0,40.0,1,0
9951,-34.6163311,-58.4350723,3.0,77.0,1,0
369395,-34.619161,-58.486369,4.0,99.0,0,1
170402,-34.6265716,-58.5140494,3.0,73.0,1,0
126086,-34.5902524,-58.4236001,3.0,67.0,1,0
382988,-34.5889353,-58.4483385,4.0,100.0,1,0
55034,-34.5689446,-58.4361228,1.0,37.0,1,0
306096,-34.5678449735,-58.472328186,4.0,74.0,1,0
54371,-34.5871678,-58.3863838,3.0,111.0,1,0
9956,-34.6079076,-58.445576,1.0,47.0,1,0
210828,-34.5631098,-58.4625457,3.0,70.0,1,0
313643,-34.631152,-58.4073768,1.0,24.0,1,0
301360,-34.5773779,-58.4387162,4.0,120.0,1,0
88132,-34.6237933,-58.4022563,1.0,24.5,1,0
244627,-34.5634074488,-58.4446833158,4.0,134.0,1,0
185204,-34.613649,-58.390855,4.0,93.0,1,0
61993,-34.5746238667,-58.4201860428,4.0,183.0,1,0
126867,-34.5691179,-58.4551133,3.0,120.0,1,0
399139,-34.5806440146,-58.4465575218,2.0,94.0,1,0
156114,-34.5748674,-58.483489,3.0,74.0,1,0
381433,-34.5667641,-58.4338176,2.0,79.8,1,0
176038,-34.5731488,-58.4413407,2.0,28.0,1,0
139452,-34.5911443,-58.3914071,4.0,117.0,1,0
400580,-34.6665895,-58.4894924,2.0,78.0,0,1
159078,-34.5645296,-58.4855636,2.0,63.0,0,1
303932,-34.6217824,-58.4244518,2.0,54.0,1,0
399830,-34.578175,-58.4659764,2.0,43.0,1,0
182781,-34.571233,-58.4336444,3.0,76.0,1,0
133232,-34.5876943417,-58.4266371246,2.0,40.0,1,0
215696,-34.5687597,-58.4888607,2.0,43.0,1,0
104384,-34.585264,-58.447534,2.0,48.0,0,1
393723,-34.6095242,-58.4947418,5.0,130.0,0,1
299706,-34.578714,-58.4319379,3.0,73.0,1,0
197598,-34.6293575,-58.4839169,3.0,62.0,1,0
144199,-34.5922702,-58.3964078,2.0,91.0,1,0
290833,-34.6124345,-58.4300987,2.0,54.0,1,0
67485,-34.5716465,-58.441958,4.0,78.0,1,0
219023,-34.628229,-58.372045,4.0,84.0,1,0
438156,-34.6307038,-58.4009014,1.0,29.0,1,0
280873,-34.577057,-58.4056852,3.0,106.0,1,0
165901,-34.6448616,-58.4523989,5.0,140.0,0,0
92842,-34.6243083,-58.4375122,2.0,49.0,1,0
99100,-34.5539850991,-58.4550976753,1.0,35.0,1,0
243854,-34.5785944,-58.4696036,4.0,83.0,1,0
48320,-34.6096223,-58.446436,3.0,84.0,0,1
100968,-34.591109,-58.3979322,3.0,87.0,1,0
22729,-34.6117024,-58.4149081,2.0,32.0,1,0
233686,-34.5949394,-58.4417772,2.0,61.0,1,0
24588,-34.5879243,-58.3838198,2.0,52.0,1,0
459720,-34.5934076,-58.3874013,4.0,93.0,1,0
104014,-34.6013186598,-58.3795381933,2.0,76.0,1,0
393568,-34.6610763,-58.481701,3.0,140.0,0,1
116348,-34.6215013,-58.453364,1.0,61.0,1,0
316794,-34.5889771,-58.3905923,2.0,70.0,1,0
71510,-34.5816987,-58.4335472,1.0,35.0,1,0
131537,-34.5633193,-58.4708309,1.0,38.0,1,0
28924,-34.6121317,-58.4331737,4.0,137.0,1,0
51058,-34.6364736,-58.4773686,3.0,66.0,1,0
400152,-34.6076361,-58.4743796,3.0,50.0,1,0
134940,-34.5840843,-58.44222,2.0,60.0,1,0
220653,-34.5934591,-58.3977237,2.0,64.0,1,0
135375,-34.621644,-58.3873022,2.0,37.0,1,0
269724,-34.5600018399,-58.466654901,1.0,39.0,1,0
257014,-34.5925215,-58.4009776,2.0,46.0,1,0
350025,-34.6155832667,-58.4058399865,2.0,39.0,1,0
141876,-34.574352,-58.441805,3.0,70.0,1,0
397568,-34.5776011,-58.429389,2.0,32.0,1,0
111215,-34.5984632,-58.3945048,3.0,71.0,1,0
126731,-34.6012013,-58.3983196,2.0,45.0,1,0
116144,-34.5953981,-58.3806588,4.0,157.0,1,0
341307,-34.6281582775,-58.4256362915,3.0,53.0,1,0
3968,-34.5943213358,-58.5080981255,3.0,63.0,1,0
242382,-34.5889956,-58.3905683,2.0,70.0,1,0
326194,-34.6116638,-58.3957231,2.0,46.0,1,0
176323,-34.6047693,-58.3980574,3.0,65.0,1,0
412057,-34.6265697,-58.4646611,3.0,64.0,1,0
97959,-34.5886374,-58.3826987,3.0,95.0,1,0
48733,-34.5566272,-58.4834203,3.0,122.0,0,1
24603,-34.6054424081,-58.4311562878,1.0,43.0,1,0
3043,-34.6215568,-58.4310758,3.0,53.0,0,1
35351,-34.596719,-58.438109,2.0,37.0,1,0
1145,-34.5961877896,-58.4460711481,4.0,80.0,1,0
54334,-34.5479231,-58.4665241,2.0,45.0,1,0
108477,-34.621194,-58.4235555,4.0,99.0,1,0
121972,-34.6140765,-58.3933092,3.0,52.0,1,0
452772,-34.6143433,-58.4417084,3.0,52.0,1,0
403461,-34.6170322,-58.4678035,4.0,67.0,1,0
391450,-34.5999438011,-58.3981981683,1.0,33.0,1,0
264301,-34.5987945,-58.3866972,1.0,20.0,1,0
237358,-34.66097,-58.4698774,3.0,57.0,1,0
432123,-34.6081896,-58.4916365,4.0,92.0,1,0
355797,-34.6389701,-58.496283,3.0,54.0,1,0
189693,-34.5974767,-58.4157107,1.0,57.0,1,0
384249,-34.5966077,-58.3768209,2.0,40.0,1,0
12443,-34.5974287,-58.3842802,3.0,84.0,1,0
457711,-34.5923755345,-58.3770223503,1.0,55.0,1,0
306150,-34.5923656,-58.4179083,2.0,43.0,1,0
182007,-34.5574858,-58.4621355,1.0,38.0,1,0
420465,-34.5731779,-58.4384092,4.0,154.0,1,0
94140,-34.5445942,-58.4602875,4.0,176.0,1,0
186528,-34.5541056,-58.4415801,2.0,60.0,0,1
168372,-34.5989641,-58.4010336,5.0,130.0,1,0
202831,-34.581534,-58.4220623,2.0,113.0,1,0
376512,-34.58888575515712,-58.448644533518504,3.0,176.0,1,0
281221,-34.5719503,-58.4489567,2.0,57.0,1,0
185387,-34.5955036,-58.412786,1.0,36.0,1,0
397666,-34.5683941,-58.4357206,1.0,32.0,1,0
266149,-34.5655985,-58.4729957,2.0,56.0,1,0
216758,-34.6207477,-58.4415448,2.0,42.0,1,0
106214,-34.5752559,-58.4725053,1.0,47.0,1,0
30033,-34.583251,-58.43406,3.0,51.0,1,0
403064,-34.5586046,-58.4683597,1.0,30.0,1,0
122828,-34.6322517,-58.438719,5.0,205.0,0,0
390927,-34.5728255,-58.4228884,4.0,120.0,1,0
354938,-34.592625,-58.467601,4.0,297.0,0,0
273873,-34.6177473,-58.3998082,3.0,57.5,1,0
115426,-34.5981034,-58.4428059,1.0,30.0,1,0
199961,-34.5466498,-58.4723285,4.0,159.0,0,1
184136,-34.5828432083,-58.4244727111,1.0,37.0,1,0
233800,-34.5720512,-58.4821911,4.0,80.0,1,0
451249,-34.5572862472,-58.4469422603,2.0,83.0,1,0
321652,-34.5666566,-58.4952343,3.0,208.0,1,0
100955,-34.598451,-58.3945065,3.0,76.0,1,0
112058,-34.6369586,-58.4729461,2.0,42.0,1,0
3962,-34.5988352,-58.4290927,2.0,53.0,1,0
264394,-34.6267878,-58.4424469,2.0,62.0,1,0
81840,-34.6046742,-58.4221098,2.0,47.0,1,0
176192,-34.5641201824,-58.4432120693,4.0,161.0,1,0
377075,-34.6361029,-58.3884719,1.0,24.0,1,0
283034,-34.637822,-58.499507,1.0,19.0,1,0
374238,-34.6304712,-58.4833367,4.0,178.2,0,1
80588,-34.5892202,-58.4037863,2.0,47.0,1,0
447694,-34.5985296,-58.4459648,3.0,84.0,1,0
459780,-34.5943248,-58.383984,2.0,56.0,1,0
6293,-34.5926689,-58.4118837,1.0,21.0,1,0
284865,-34.6436955,-58.5269501,4.0,194.0,0,1
92088,-34.5948318,-58.4198205,3.0,85.0,1,0
37205,-34.593265,-58.3955235,5.0,149.0,1,0
397270,-34.54097,-58.473995,4.0,60.0,1,0
459345,-34.5786612,-58.4283966,2.0,82.0,1,0
194311,-34.55962753,-58.46590805,5.0,172.0,1,0
293512,-34.603297,-58.455649,1.0,50.0,1,0
36724,-34.5640644,-58.4651654,4.0,90.0,1,0
295378,-34.574721781,-58.4203533079,4.0,157.0,1,0
115127,-34.5545519,-58.4751338,1.0,66.0,1,0
115267,-34.592110361618765,-58.45434095962814,3.0,105.0,1,0
355371,-34.630399,-58.4548179,1.0,46.9,1,0
86143,-34.5899681,-58.448835,1.0,35.0,1,0
391421,-34.6016407,-58.4008021,6.0,191.0,1,0
92452,-34.5660699,-58.4352699,4.0,158.0,1,0
343726,-34.5932472,-58.3941055,2.0,35.0,1,0
186309,-34.6215194,-58.4361001,2.0,55.0,1,0
145951,-34.6194646,-58.4366674,4.0,95.0,1,0
436266,-34.5699638,-58.4508907,2.0,46.0,1,0
375857,-34.5997857,-58.3882646,3.0,80.0,1,0
227281,-34.563292,-58.485358,2.0,46.0,1,0
310740,-34.617561,-58.520432,2.0,43.0,1,0
49882,-34.6242877,-58.397431,2.0,48.0,1,0
57699,-34.5532489,-58.4523632,4.0,125.0,0,1
133699,-34.5820765,-58.4522023,3.0,79.0,1,0
383682,-34.5667978,-58.4676291,3.0,57.0,0,1
86257,-34.5760523,-58.4533429,3.0,66.9,1,0
320338,-34.605609,-58.4271566,2.0,30.0,1,0
254056,-34.6303437,-58.4541241,4.0,188.0,1,0
411684,-34.6066626,-58.4436949,2.0,57.0,1,0
402832,-34.555522,-58.4602468,1.0,30.0,1,0
295757,-34.6067051,-58.3943752,1.0,31.0,1,0
446121,-34.5926076,-58.4108793,1.0,40.0,1,0
432770,-34.63239,-58.4032867,2.0,61.0,0,1
199241,-34.6595892,-58.4691002,3.0,49.0,1,0
149356,-34.5654064158,-58.4600981699,1.0,22.0,1,0
354700,-34.6236089,-58.5088831,2.0,40.0,0,1
425530,-34.6022844,-58.4238758,1.0,42.0,1,0
406278,-34.5773062,-58.4340563,3.0,51.0,1,0
398147,-34.5651622,-58.4665639,4.0,88.0,1,0
195161,-34.6052225721,-58.4299469891,1.0,17.0,1,0
118993,-34.6001479,-58.4315036,2.0,41.0,1,0
313428,-34.5973369,-58.3886607,5.0,120.0,1,0
400170,-34.5991787382,-58.4866565466,3.0,59.0,1,0
174695,-34.5853684,-58.4988218,1.0,35.0,1,0
34632,-34.6105695,-58.445212,3.0,98.0,1,0
157241,-34.6141716,-58.4042097,2.0,64.0,1,0
404555,-34.59203596037321,-58.454232320738654,3.0,64.2,1,0
389792,-34.5663018293,-58.4775424004,3.0,49.0,1,0
130253,-34.6223843684,-58.4082984924,3.0,63.0,1,0
86037,-34.5543128,-58.4872529,3.0,45.0,1,0
271939,-34.5507762,-58.4545266,2.0,27.0,1,0
227118,-34.6002448,-58.423867,1.0,33.0,1,0
400118,-34.629692,-58.398581,3.0,55.0,1,0
59750,-34.5774483,-58.4242959,3.0,70.0,1,0
386639,-34.6093583,-58.4003282,2.0,58.0,1,0
121911,-34.6217824,-58.4244518,3.0,72.0,1,0
191848,-34.598884758,-58.5024409312,2.0,79.0,1,0
409110,-34.5540511,-58.4652887,1.0,41.0,1,0
176379,-34.6158052,-58.4398985,6.0,180.0,1,0
105373,-34.5931753572,-58.4033780933,3.0,57.0,1,0
291442,-34.5848485,-58.416041,4.0,141.0,1,0
199239,-34.6133972,-58.479651,3.0,65.0,1,0
158080,-34.5772869761,-58.4296972846,3.0,65.0,1,0
214308,-34.6310873,-58.4536871,4.0,228.0,1,0
297882,-34.5887429,-58.4207631,2.0,53.0,1,0
379683,-34.5589111,-58.4510895,2.0,56.0,1,0
293149,-34.5864938569,-58.4397178111,2.0,52.0,1,0
37767,-34.5863968,-58.4444082,5.0,254.3,0,0
449592,-34.5535278,-58.4671539,3.0,57.0,1,0
428003,-34.6022026953,-58.3985817883,2.0,33.0,1,0
41672,-34.5899714,-58.3879305,4.0,88.0,1,0
23491,-34.5768756,-58.4970723,1.0,27.0,1,0
172555,-34.6266589,-58.42528,1.0,36.0,1,0
379501,-34.5709948,-58.4411714,4.0,155.0,1,0
254224,-34.58403,-58.419104,2.0,65.0,1,0
428726,-34.587345,-58.446631,2.0,36.0,1,0
356880,-34.5897267,-58.4802837,1.0,47.0,1,0
280805,-34.6141802,-58.4161084,3.0,57.0,1,0
398570,-34.5969104218,-58.4138901557,2.0,35.0,1,0
388435,-34.601528,-58.4252738,7.0,126.0,1,0
437865,-34.5653877,-58.4388103,4.0,122.0,1,0
238188,-34.6122374,-58.4260926,2.0,53.8,1,0
176182,-34.5660189,-58.453854,4.0,105.0,1,0
118127,-34.6081091872,-58.4849846976,3.0,68.0,1,0
48015,-34.5985605391,-58.3811116219,2.0,37.0,1,0
361896,-34.5766060656,-58.4300893847,3.0,73.0,1,0
117921,-34.5781366,-58.4462716,3.0,108.0,1,0
440799,-34.57435,-58.473272,2.0,63.0,1,0
413874,-34.5951508,-58.3919514,2.0,35.0,1,0
326294,-34.6242877129,-58.5085318614,2.0,53.0,1,0
237174,-34.5941270338,-58.4962534904,3.0,111.0,0,1
409477,-34.59181833359959,-58.45337584061811,2.0,49.0,1,0
168700,-34.6137526,-58.4831786,2.0,49.0,1,0
282204,-34.5549752,-58.4567437,2.0,56.0,1,0
404814,-34.6034573,-58.4046772,4.0,156.0,1,0
316645,-34.60231,-58.38811,2.0,47.0,1,0
98929,-34.6185172138,-58.4158301353,2.0,33.0,1,0
54076,-34.6639571,-58.4443548,3.0,46.0,1,0
129100,-34.6011667,-58.3979304,2.0,51.0,1,0
125154,-34.5951,-58.5162922,3.0,93.0,1,0
225544,-34.6137169,-58.4341547,2.0,92.0,1,0
194369,-34.5904951,-58.394325,6.0,252.5,1,0
115289,-34.5803256,-58.4496582,1.0,30.0,1,0
73674,-34.5804938,-58.4141042,3.0,83.0,1,0
149377,-34.5688909,-58.4449999,3.0,80.0,1,0
116960,-34.5934584,-58.4693023,4.0,170.0,0,0
186320,-34.61601,-58.3744789,2.0,96.0,1,0
358696,-34.5866898,-58.4007359,2.0,42.0,1,0
408462,-34.6232776,-58.4474972,2.0,45.0,1,0
282766,-34.5492441,-58.4716864,2.0,42.0,1,0
336351,-34.6480177,-58.5006272,3.0,66.0,1,0
264537,-34.618129,-58.500609,1.0,52.0,1,0
265295,-34.599623,-58.3716657804,3.0,77.0,1,0
242624,-34.6301331,-58.3983256,3.0,56.0,1,0
175945,-34.617325,-58.417246,3.0,55.0,1,0
107017,-34.5914901,-58.5121695,3.0,57.0,0,1
137893,-34.6111512,-58.5123915,3.0,74.0,0,1
72657,-34.5932137,-58.5061177,1.0,39.0,1,0
100005,-34.591473648598125,-58.45277695169778,3.0,73.0,1,0
35352,-34.595243,-58.437833,2.0,46.0,0,1
376776,-34.59109970479292,-58.45189784192817,4.0,92.0,1,0
227833,-34.6238079,-58.4589316,3.0,98.5,1,0
346860,-34.6189767,-58.4621841,4.0,138.0,0,1
23575,-34.6149212,-58.4770919,2.0,55.6,1,0
212953,-34.5741246,-58.4917621,2.0,44.0,1,0
436502,-34.591490505577475,-58.45263960142188,4.0,78.0,1,0
204719,-34.584225,-58.4208403,2.0,58.3,1,0
332733,-34.5548492,-58.4828161,2.0,31.0,1,0
379843,-34.6191927,-58.4380794,3.0,55.0,1,0
69341,-34.6250741977,-58.4565864396,2.0,47.0,1,0
36303,-34.5976062,-58.3794248,2.0,46.0,1,0
209385,-34.6554592,-58.4968308,4.0,94.0,1,0
147368,-34.573855,-58.4219,3.0,99.0,1,0
124407,-34.598423,-58.372898,1.0,40.0,1,0
371284,-34.6083537,-58.4473715,3.0,77.0,0,1
55630,-34.5752820108,-58.4923243386,2.0,81.0,1,0
94832,-34.6221161,-58.3799836,1.0,35.5,1,0
285821,-34.5550708,-58.4829324,1.0,68.0,1,0
72526,-34.610486,-58.401662,2.0,47.0,1,0
140941,-34.5673177,-58.4768281,3.0,108.0,0,1
390009,-34.5639326,-58.4651224,2.0,76.0,1,0
285687,-34.6424353,-58.527587,2.0,35.0,1,0
252846,-34.6194061,-58.4519993,2.0,54.0,1,0
34827,-34.582523,-58.451851,3.0,86.0,1,0
211197,-34.622866,-58.4371968,3.0,52.0,1,0
180720,-34.6419431,-58.526412,4.0,85.0,0,1
291648,-34.5613612,-58.4637579,3.0,88.0,1,0
365225,-34.6430989,-58.5241571,4.0,105.0,0,0
328462,-34.632299,-58.42356,2.0,60.0,0,1
89498,-34.5558895,-58.4793644,1.0,72.0,1,0
102768,-34.5772043153,-58.4124122349,4.0,167.0,1,0
12209,-34.5748903,-58.422306,4.0,140.0,1,0
137041,-34.5819099,-58.4493808,2.0,56.0,1,0
451269,-34.5537173,-58.452486,2.0,63.0,1,0
129671,-34.5427683,-58.4685296,2.0,47.0,1,0
298238,-34.6362534,-58.4005296,4.0,67.0,1,0
449802,-34.6128331,-58.4243906,4.0,155.0,1,0
241344,-34.590684,-58.4116455,3.0,111.0,1,0
303026,-34.5873212,-58.4055254,4.0,79.0,1,0
319764,-34.6021771,-58.5150054,3.0,55.0,1,0
148123,-34.6319508285,-58.4414892197,3.0,55.0,1,0
141117,-34.5750009,-58.4798209,5.0,141.0,0,1
308790,-34.568899,-58.47868,2.0,46.0,1,0
268370,-34.6237933,-58.4022563,3.0,60.0,1,0
123255,-34.5679882,-58.4768372,1.0,40.0,1,0
287354,-34.563558,-58.4616034,3.0,91.0,1,0
387718,-34.6221743,-58.4275358,4.0,100.0,0,1
233665,-34.599698,-58.371428,2.0,36.0,1,0
304344,-34.604093,-58.461017,3.0,95.0,1,0
301639,-34.6731165,-58.4943675,6.0,130.0,0,0
88719,-34.630495,-58.402384,4.0,230.0,0,0
398161,-34.553716,-58.45256,2.0,51.0,1,0
438533,-34.598068,-58.376943,3.0,72.0,1,0
176536,-34.6010542,-58.442908,3.0,82.0,1,0
24188,-34.620966,-58.4738312,2.0,33.0,1,0
459625,-34.5710615,-58.4580747,4.0,164.0,1,0
344778,-34.5442519,-58.4614599,3.0,109.0,1,0
384516,-34.6293907,-58.448738,4.0,112.0,1,0
375720,-34.59188884339125,-58.45362055690909,3.0,71.0,1,0
185279,-34.584981,-58.405508,4.0,160.0,1,0
68752,-34.6188798,-58.3866114,1.0,36.0,1,0
144257,-34.5999193,-58.3989412497,2.0,40.0,1,0
170201,-34.586907391067555,-58.442433312061354,3.0,160.0,1,0
439497,-34.5692823,-58.487148,2.0,52.0,1,0
33523,-34.58612,-58.414242,4.0,92.0,1,0
246555,-34.5767896,-58.4065582,3.0,110.0,1,0
7878,-34.6763063187,-58.4565249607,4.0,65.0,1,0
130190,-34.6081114,-58.3864224,4.0,125.0,1,0
113820,-34.5609888125,-58.4599050508,4.0,78.0,1,0
252584,-34.5710544,-58.4309041,3.0,79.0,1,0
409700,-34.6271573,-58.4446549,2.0,195.0,1,0
458390,-34.5863343,-58.3951355,1.0,25.0,1,0
7468,-34.6454035,-58.3812839,3.0,83.0,1,0
34779,-34.630006,-58.525386,3.0,170.0,0,1
56774,-34.6156741222,-58.4298741817,1.0,50.0,1,0
409934,-34.6298766,-58.5042931,1.0,38.0,1,0
428091,-34.5919452,-58.3939464,4.0,136.0,1,0
347764,-34.620644,-58.3958032,1.0,37.0,1,0
281119,-34.587049,-58.3987353,3.0,99.0,1,0
314572,-34.5951035,-58.3994668,4.0,72.0,1,0
189966,-34.5865526,-58.4532814,3.0,51.0,1,0
388823,-34.625042,-58.5083981,2.0,53.2,1,0
436463,-34.60811,-58.430826,1.0,41.0,1,0
6330,-34.6110318,-58.4301899,2.0,41.0,1,0
120896,-34.59151309849635,-58.452739111451635,3.0,62.0,1,0
65492,-34.570162,-58.4419404,3.0,94.0,1,0
443374,-34.5848413,-58.4943527,5.0,175.0,0,0
431149,-34.6220839,-58.3986464,1.0,34.0,1,0
355883,-34.6232619,-58.3929708,3.0,121.0,1,0
382927,-34.6055179,-58.4068059,3.0,62.0,1,0
198927,-34.5642855,-58.4517329,3.0,62.0,1,0
415548,-34.6152062,-58.437531,4.0,99.0,1,0
115611,-34.6324842,-58.4409434,4.0,96.0,1,0
51967,-34.6262461,-58.439126,4.0,153.0,0,1
40860,-34.590556,-58.390556,1.0,46.0,1,0
76911,-34.5934642,-58.4421207,2.0,50.0,1,0
444409,-34.555713,-58.46563,4.0,174.0,0,1
437994,-34.57536,-58.441559,1.0,39.0,1,0
70243,-34.6095851161,-58.430855138,1.0,47.0,1,0
315033,-34.6074385,-58.4611952,4.0,155.0,0,0
250679,-34.57155,-58.487456,2.0,54.0,1,0
376356,-34.629251785,-58.4581233442,3.0,72.0,1,0
139562,-34.6197523,-58.3780671,4.0,100.0,1,0
362091,-34.55300284,-58.46169833,5.0,229.2,0,0
422443,-34.625154,-58.4524816,1.0,40.0,1,0
451347,-34.5648393,-58.4672593,4.0,78.0,1,0
385412,-34.58967608021658,-58.449400916618316,3.0,151.5,1,0
209349,-34.5915743564432,-58.45299318968423,3.0,90.0,1,0
22737,-34.5680294,-58.4768942,1.0,45.0,1,0
233797,-34.584985,-58.478303,2.0,49.0,1,0
100167,-34.616287,-58.48748,5.0,129.0,0,1
172369,-34.5790511,-58.4328077,3.0,81.0,1,0
395322,-34.603233,-58.495896,4.0,128.0,0,0
272418,-34.5702717,-58.4872956,3.0,78.0,1,0
149922,-34.5531362,-58.4727145,4.0,154.0,0,1
149754,-34.5807476,-58.4904112,3.0,69.0,1,0
216891,-34.5700999,-58.4930916,2.0,45.0,1,0
240824,-34.6040603,-58.4148107,4.0,90.0,1,0
311954,-34.6625476,-58.4826964,5.0,280.0,0,0
214689,-34.6098813,-58.4726841,3.0,113.0,0,1
73905,-34.6269093,-58.3974489,3.0,66.0,0,1
265405,-34.6188903,-58.3771715,3.0,81.0,1,0
293040,-34.6052737,-58.4101026,3.0,58.0,1,0
354275,-34.5922724,-58.3897857,1.0,22.0,1,0
297292,-34.6320735,-58.4628665,3.0,46.0,0,1
325983,-34.5901586,-58.4346213,2.0,45.0,1,0
170245,-34.6330467,-58.4824471,3.0,60.0,1,0
188948,-34.6234132,-58.4070802,2.0,31.0,1,0
440620,-34.6027463,-58.42745,3.0,73.0,1,0
331763,-34.5707774,-58.484447,4.0,86.0,1,0
39820,-34.6008299,-58.3716901,1.0,30.0,1,0
376781,-34.6126979,-58.4349238,3.0,58.0,0,1
327657,-34.5609836,-58.4433539,3.0,85.0,1,0
128733,-34.6024326,-58.4257325,1.0,30.0,1,0
28075,-34.5984203,-58.4393628,3.0,86.0,1,0
299943,-34.6137862,-58.3760622,1.0,38.0,1,0
428827,-34.6530571,-58.5103179,3.0,118.0,0,1
452798,-34.624851,-58.434546,4.0,86.0,1,0
84341,-34.6125649,-58.3617341,3.0,112.0,1,0
96740,-34.5989194,-58.4437494,1.0,33.0,1,0
63948,-34.6189399,-58.4326785,2.0,42.0,1,0
27537,-34.5780655,-58.4265317,1.0,34.0,1,0
114263,-34.5728511,-58.4800218,3.0,84.0,1,0
407991,-34.6306081,-58.4557371,5.0,155.0,1,0
